"","fao_id","Area","subregion","1989","1992","1995","1998","2001","2004","2007","2010","2013"
"1",1,"Armenia","Western Asia",0.654408557682868,0.643428382088731,0.586899856378098,0.586738328184246,0.591228900483099,0.608129193502262,0.616350598431233,0.64487690170003,0.688191724532768
"2",2,"Afghanistan","Southern Asia",0.836429253819736,0.835459047538257,0.818802117577553,0.791542440938683,0.782016139200698,0.783734412339011,0.775557232534543,0.78418006820922,0.787766325567027
"3",3,"Albania","Southern Europe",0.804362481757646,0.731105573617559,0.634012267357176,0.59925023670084,0.590491905677806,0.576268999543721,0.616666564916498,0.670961426161763,0.696145931684679
"4",4,"Algeria","Northern Africa",0.832199032227014,0.848437883721692,0.849926182348757,0.820119289439079,0.825399428351626,0.86180542693731,0.859432617134645,0.853106218347788,0.84076377497128
"5",7,"Angola","Middle Africa",0.723771812989038,0.737229504378378,0.745624793212824,0.726607821770113,0.753187505420095,0.784170120035791,0.788119914936337,0.803579954811279,0.810719784741631
"6",8,"Antigua and Barbuda","Caribbean",0.365312214821193,0.374737782880512,0.349358121915122,0.343829920262027,0.348603835415047,0.365293818573582,0.364274456173121,0.346367197284866,0.35285983516047
"7",9,"Argentina","South America",0.644053234273397,0.638543230980177,0.60797045302951,0.559989965374319,0.521820075028315,0.455662171191688,0.421527842046154,0.422506369950275,0.442779783035176
"8",10,"Australia","Australia and New Zealand",0.800487475744978,0.803706280350552,0.803894683854809,0.809392729937173,0.800377656651214,0.794295235757356,0.802779916468657,0.79468726718921,0.805813192639198
"9",11,"Austria","Western Europe",0.741930331646531,0.768979069775697,0.791040468047674,0.794996251048315,0.78774754771467,0.784130401371462,0.787041340610098,0.769776117560944,0.77979454244678
"10",12,"Bahamas","Caribbean",0.314235730515045,0.346248090749433,0.361738760273385,0.283706277484707,0.346640487141692,0.357823353031344,0.392955151755364,0.467995412486727,0.520199171810797
"11",14,"Barbados","Caribbean",0.588143794704647,0.583339127652519,0.582011820481835,0.536903789736969,0.489499822664726,0.491086484634671,0.488687742385298,0.476481706079945,0.494684227076162
"12",16,"Bangladesh","Southern Asia",0.827553375332284,0.831495434511802,0.857415916045498,0.850145025413244,0.785432143247568,0.80845476921681,0.834350106137313,0.820345102456533,0.822123803367479
"13",17,"Bermuda","Northern America",0.178585870048816,0.179795343786215,0.191890290623993,0.189448101319766,0.143364688209292,0.131661053589602,0.167509239266568,0.134604767186114,0.16927255768244
"14",19,"Bolivia (Plurinational State of)","South America",0.811691582322653,0.805800106265149,0.689874095437494,0.637025806212242,0.633828789914379,0.542669505163831,0.616116642176751,0.631962931754474,0.534354825532101
"15",20,"Botswana","Southern Africa",0.61106502241305,0.614141697798939,0.614557884354067,0.672081421376179,0.66551952341163,0.665200137646174,0.649531907923941,0.624788636838491,0.667282809482426
"16",21,"Brazil","South America",0.736239146135778,0.745888418090734,0.714922248040178,0.707485873513122,0.727908795177921,0.719354840144238,0.720178604496261,0.717966170399132,0.714278171887605
"17",23,"Belize","Central America",0.705635818495483,0.6276829852673,0.681700387226409,0.763047975373641,0.782422068682593,0.676286508356371,0.465484465627241,0.327892028798053,0.538593678855537
"18",25,"Solomon Islands","Melanesia",0.345843114011977,0.389803996383042,0.362806254494837,0.381051192503729,0.370853147024185,0.372364320743233,0.346552129570846,0.359611440497127,0.382572945433028
"19",26,"Brunei Darussalam","South-Eastern Asia",0.506430941511017,0.426701846906916,0.423416754417673,0.419269508208389,0.390127143596952,0.358710587316363,0.337414192927262,0.284445663345002,0.282109906697054
"20",27,"Bulgaria","Eastern Europe",0.775250132777518,0.753782718603112,0.676084596681794,0.670700230646789,0.680995242117939,0.582461189107883,0.55270160222592,0.509184925065728,0.496229324065316
"21",28,"Myanmar","South-Eastern Asia",0.814903809281224,0.794147187715479,0.793781578765912,0.826354069218168,0.848136088590533,0.851644993628893,0.860148228639825,0.867427535326744,0.875387081632792
"22",32,"Cameroon","Middle Africa",0.746848855216965,0.736628522408786,0.768096415793241,0.75401596507775,0.76637131948185,0.756216027573438,0.741048376347873,0.730473323802008,0.737662202763615
"23",33,"Canada","Northern America",0.78371409649003,0.807059612165909,0.704299301020856,0.686224928751664,0.723561250119147,0.767168702802871,0.658778663592886,0.588710593271082,0.55908867899491
"24",35,"Cabo Verde","Western Africa",0.573264926600379,0.571627698482542,0.577367624831317,0.608008540144088,0.553968256480265,0.554419479029075,0.605800143200705,0.656727477279939,0.678435969442546
"25",37,"Central African Republic","Middle Africa",0.729235250337338,0.75723986069636,0.756653955331549,0.744289256982062,0.734730157357845,0.712312932522311,0.700969116218507,0.698331778610052,0.698820290287463
"26",38,"Sri Lanka","Southern Asia",0.389367452134868,0.38048104878769,0.391744245744038,0.370720684405203,0.356110245428987,0.371663255295301,0.413135389346705,0.435957714520523,0.450605454002216
"27",39,"Chad","Middle Africa",0.731475222924412,0.675843024108277,0.65265904107593,0.607620096594376,0.613816621992966,0.599692332349571,0.654601464985575,0.642199704760487,0.653506678571736
"28",40,"Chile","South America",0.760921996055198,0.741402947826805,0.668631081445473,0.774934676621359,0.799599457923282,0.745257306953083,0.765158660551496,0.820334896921553,0.870458428648778
"29",41,"China, mainland","Eastern Asia",0.86371195135782,0.858429611026097,0.869156842990431,0.877747696891386,0.87624520974117,0.873821017112042,0.870982601353267,0.863759731984427,0.854079349694729
"30",44,"Colombia","South America",0.800853532891065,0.768176793884043,0.72568579690364,0.688885942086886,0.667272655015245,0.67512193263383,0.644818489414639,0.637082138929323,0.634825022312473
