"","fao_id","Area","subregion","1989","1992","1995","1998","2001","2004","2007","2010","2013"
"1",1,"Armenia","Western Asia",0.286448050837347,0.241284565671428,0.215100834791034,0.290194958113535,0.299606322778905,0.353927154895538,0.457086103356222,0.519525889498552,0.526819127044856
"2",2,"Afghanistan","Southern Asia",0.324061971620472,0.40579738969634,0.398719865751313,0.347362295584071,0.281082041170288,0.273766643226566,0.173422328955927,0.156696760522149,0.188402328275388
"3",3,"Albania","Southern Europe",0.316398756056585,0.251513555046178,0.257118731009248,0.297722267536191,0.376527489089833,0.436344717127503,0.492979950677756,0.541599518107341,0.55105322153468
"4",4,"Algeria","Northern Africa",0.298108268793466,0.304201942259145,0.31470148565226,0.312006084767423,0.340048417385047,0.384775829403495,0.430967916536764,0.441933230452675,0.483707676199407
"5",7,"Angola","Middle Africa",0.774359114958886,0.826612655819871,0.731148764080295,0.708531705058947,0.727632453717037,0.781575515749773,0.804519134576089,0.836306461142624,0.826416305866117
"6",8,"Antigua and Barbuda","Caribbean",0.422473787909367,0.390449153130206,0.431968091692486,0.422832158005353,0.525535085407372,0.535758491686343,0.606315522644713,0.585337089280756,0.574386477631547
"7",9,"Argentina","South America",0.476412268446598,0.482391443146075,0.538506544505848,0.565175102208655,0.567161926031424,0.53732697178205,0.545184732475994,0.540726749532154,0.544641299685011
"8",10,"Australia","Australia and New Zealand",0.74362299635456,0.754724611696868,0.716585037737507,0.725812245930633,0.734990237092056,0.743196635893921,0.754763949501462,0.748320040817522,0.750908218543779
"9",11,"Austria","Western Europe",0.685777254046921,0.705722263283941,0.698922898807276,0.676012593901332,0.682344240770248,0.692388242046158,0.71646395814701,0.730400918202333,0.748134818859936
"10",12,"Bahamas","Caribbean",0.737745775177986,0.70508350837935,0.756143899587897,0.771308961860821,0.804875401334371,0.767647607282798,0.759904801292503,0.765308559125357,0.809386336445712
"11",14,"Barbados","Caribbean",0.829109767590704,0.797383838772703,0.795131799088488,0.767559976023234,0.759301758114558,0.791541279099338,0.813359495853522,0.821277231242131,0.805355854967678
"12",16,"Bangladesh","Southern Asia",0.136185186439102,0.117713497783618,0.146817678931644,0.159929629427176,0.145688282188107,0.165639330770261,0.221912616237982,0.269363659985699,0.275971466455072
"13",17,"Bermuda","Northern America",0.575338542202035,0.5838442927496,0.603763017039517,0.617140952600749,0.510743240767635,0.501902867526819,0.56687366817824,0.536104214835269,0.570599119930462
"14",19,"Bolivia (Plurinational State of)","South America",0.861480971488822,0.826965786940016,0.804187882206883,0.845241287048175,0.822613477664816,0.821809696783908,0.788772363024054,0.769899083715431,0.78689710880297
"15",20,"Botswana","Southern Africa",0.670524281908451,0.741734814194075,0.747993465538644,0.768493659815085,0.767872355231451,0.781462089039536,0.755158399108378,0.804676256355424,0.81325651434717
"16",21,"Brazil","South America",0.772620534166421,0.759845696647485,0.7569362499979,0.759465275295935,0.766950818912107,0.770344206126718,0.774054204651067,0.771369655959886,0.771660568719607
"17",23,"Belize","Central America",0.636653462292534,0.615624145925688,0.692325870315455,0.703431877922221,0.775936687671626,0.789764435178477,0.761850773966435,0.793676397121861,0.80004930011767
"18",25,"Solomon Islands","Melanesia",0.659864871587283,0.627452958780438,0.61374320363586,0.570473627022519,0.589520741480936,0.63127564651463,0.680038662863431,0.68189124937812,0.695638842830305
"19",26,"Brunei Darussalam","South-Eastern Asia",0.792984459664526,0.76513001273834,0.812045673324128,0.800101660622977,0.76535136592011,0.771891647579352,0.703335275231258,0.741686142082197,0.729248101225182
"20",27,"Bulgaria","Eastern Europe",0.548979697732122,0.543549662586609,0.531541093931469,0.573421536288223,0.594856030256351,0.594098749106399,0.609224325206674,0.623638984634163,0.59238024369447
"21",28,"Myanmar","South-Eastern Asia",0.373634932177939,0.24936365517038,0.269673106531299,0.314387076760375,0.378993522942285,0.47981052376876,0.589758042068692,0.66749646442887,0.677773504426182
"22",32,"Cameroon","Middle Africa",1,0.972896123104374,0.982236479516887,0.985287521334249,0.985952723282607,0.998936757545891,0.984754319265706,0.985081594492737,0.990204458406041
"23",33,"Canada","Northern America",0.772343388838178,0.800225844578584,0.807936035381442,0.81562847946901,0.822647957843743,0.825179009295797,0.826833519148377,0.849361722606775,0.857229707744046
"24",35,"Cabo Verde","Western Africa",0.45875856280974,0.572869205999541,0.674674081139589,0.72475934646924,0.724884367508811,0.759953136890024,0.747434173547616,0.763061479303536,0.786670313160916
"25",37,"Central African Republic","Middle Africa",0.904191137887916,0.900093549430401,0.886117750994057,0.873946645782766,0.882084339601326,0.879406493822337,0.878065703219235,0.883389869301985,0.891273607130035
"26",38,"Sri Lanka","Southern Asia",0.512039323180836,0.539793189906155,0.558854399326262,0.572430553985903,0.572257187793314,0.569293265827212,0.568617998331344,0.579790117621902,0.599273109065348
"27",39,"Chad","Middle Africa",0.785647059856665,0.783680475850167,0.753185392838863,0.769657605323936,0.74388067245648,0.753609360562187,0.753646061916022,0.741467936223478,0.734231567793634
"28",40,"Chile","South America",0.569241845150704,0.590822507114068,0.626323056892873,0.64737091911341,0.6440131302998,0.679527439672903,0.690121477008223,0.697288313311151,0.694950190333569
"29",41,"China, mainland","Eastern Asia",0.565445249144018,0.580230099925432,0.652169210691587,0.694357366109867,0.727600707513715,0.755662362798346,0.777272449984265,0.805055972866762,0.823232168275128
"30",44,"Colombia","South America",0.823862977357237,0.818807353737659,0.843451847954563,0.849327095141218,0.849249443221503,0.839982501598382,0.841765234600637,0.841267991246504,0.848370664907945
