"","fao_id","Area","subregion","1989","1992","1995","1998","2001","2004","2007","2010","2013"
"1",1,"Armenia","Western Asia",0.7771235554518,0.754171505457703,0.660613713845225,0.652911876490239,0.633467278324332,0.631431427860084,0.733102798746823,0.758989981859579,0.75178756024921
"2",2,"Afghanistan","Southern Asia",0.51929922718182,0.549913436218322,0.531712276811589,0.481363898417951,0.502819947859454,0.475331544628789,0.421144915544134,0.440648017007554,0.41679386164158
"3",3,"Albania","Southern Europe",0.552502495121626,0.57464571566405,0.561886132223116,0.624298049110914,0.654843974150298,0.686175200978455,0.718460295057708,0.70272503487949,0.719945477106721
"4",4,"Algeria","Northern Africa",0.683619966137719,0.601222609114922,0.70364952977696,0.601902136673381,0.674883446762238,0.632985385481636,0.657976446400763,0.706808161587767,0.702494786706314
"5",7,"Angola","Middle Africa",0.628300336640444,0.610074824734509,0.574808521571056,0.569337561378916,0.493240134101881,0.457123268230722,0.457346657695831,0.473034488525572,0.489570980368704
"6",8,"Antigua and Barbuda","Caribbean",0.35384368779761,0.349552350930654,0.328535234642991,0.339751013178496,0.333355511298766,0.359599239123357,0.390474552944126,0.370039690552132,0.382933799562449
"7",9,"Argentina","South America",0.618019180718938,0.615574192584138,0.60269318720165,0.56235102599427,0.560055805799643,0.54844140462839,0.544262135181104,0.545452832310682,0.510017567885742
"8",10,"Australia","Australia and New Zealand",0.543022283165085,0.564578375430516,0.566607567624003,0.511879280180576,0.492858496764966,0.504739329668846,0.520098922949893,0.446747957069043,0.412443616925433
"9",11,"Austria","Western Europe",0.763892025919542,0.778107624276673,0.781567380205702,0.758845707562472,0.765946197721095,0.752068527197364,0.749694903166674,0.732414211389381,0.7420141076034
"10",12,"Bahamas","Caribbean",0.773640776730352,0.798133529838037,0.730860888930443,0.725416591420888,0.775198160861978,0.789047879759952,0.757424730176943,0.821469824734548,0.849162096100062
"11",14,"Barbados","Caribbean",0.14927879605165,0.173104161121682,0.198309687962277,0.174027441883703,0.139475314751694,0.175106144887908,0.173212325177271,0.195597190113933,0.239530980635095
"12",16,"Bangladesh","Southern Asia",0.3298064353271,0.312074440818594,0.328696801866119,0.320538718010929,0.274433752541648,0.272337002207453,0.289967030246562,0.26596642141175,0.278990339121337
"13",17,"Bermuda","Northern America",0.358298603108115,0.374085435624308,0.341482700585962,0.338996370078767,0.371633925603941,0.381635809693658,0.353511605612134,0.348806892301221,0.339821284237781
"14",19,"Bolivia (Plurinational State of)","South America",0.866957289035368,0.853396349381392,0.840559008629111,0.840944030193821,0.834993608591637,0.81348658614128,0.789022233086426,0.776025008253418,0.806169370400066
"15",20,"Botswana","Southern Africa",0.623934047099389,0.695003302102674,0.695497085592065,0.693450018502453,0.676198835104452,0.646432283488228,0.649834760547218,0.659636102020093,0.679477039610777
"16",21,"Brazil","South America",0.787041831661909,0.782904508416385,0.762306299817971,0.752867445935693,0.761338945791399,0.757962124860837,0.741208281660791,0.712442944309395,0.6975340264184
"17",23,"Belize","Central America",0.42625148698499,0.434342031310481,0.492715339902065,0.510198032071673,0.568449770067403,0.570998110099286,0.59113850382656,0.651039442793641,0.614816594238264
"18",25,"Solomon Islands","Melanesia",0.610675944713695,0.647014528448062,0.625708577540646,0.607239257793773,0.639935864309423,0.643711401205259,0.620109787999926,0.62504748662567,0.642161548327017
"19",26,"Brunei Darussalam","South-Eastern Asia",0.673554228618248,0.705631609792857,0.710391705184091,0.635496921219788,0.643924926330242,0.649905093893794,0.720911916330709,0.690947347630101,0.753311818411393
"20",27,"Bulgaria","Eastern Europe",0.575146423320611,0.560792336827922,0.533551272930392,0.549019388455513,0.543582237859948,0.520250177883009,0.507130876926732,0.476106882413757,0.4572715147021
"21",28,"Myanmar","South-Eastern Asia",0.391796545409659,0.32725059755032,0.342146733948471,0.410032915810718,0.397182827117612,0.443220299091739,0.472084803249324,0.502311182811337,0.522876579888349
"22",32,"Cameroon","Middle Africa",0.921566964774441,0.912168717035121,0.90548813421472,0.897923979973967,0.934710501914135,0.928356066432569,0.910503077372164,0.905978104081719,0.906391773594766
"23",33,"Canada","Northern America",0.590612718775534,0.54151860274951,0.631398746618108,0.633996592468939,0.65853926331876,0.701702665411649,0.625921770232423,0.654150248876289,0.675566470160927
"24",35,"Cabo Verde","Western Africa",0.600239113723117,0.670520948291558,0.65624772024578,0.757914132070611,0.51494989458154,0.764466758083657,0.842707626654359,0.77073433570255,0.848746097507507
"25",37,"Central African Republic","Middle Africa",0.797979561305791,0.773103510650105,0.80500283048627,0.819642948414668,0.831799877293267,0.84150625714292,0.842018142994202,0.827318743122095,0.828804586998195
"26",38,"Sri Lanka","Southern Asia",0.53886126139576,0.509655600833058,0.500899958316669,0.517026538103428,0.463011872901369,0.449100779987592,0.436617968225925,0.411603432916791,0.426150414767429
"27",39,"Chad","Middle Africa",0.864068552946701,0.881834917309361,0.864061515378126,0.885007263227398,0.882114755191299,0.87777092256717,0.839422376653375,0.837569887868542,0.833365408708379
"28",40,"Chile","South America",0.786176701857319,0.815949454434285,0.853555632597302,0.824115624604566,0.824497317433989,0.83355873668519,0.866068970854868,0.861062217554513,0.862788293364823
"29",41,"China, mainland","Eastern Asia",0.70014334096196,0.698440331112155,0.724611571932795,0.723924074004185,0.74201889090266,0.772070498509776,0.751360949525909,0.743479289013348,0.744747131702899
"30",44,"Colombia","South America",0.866732787271181,0.862351386176363,0.865942234706516,0.853500528727287,0.849535581154867,0.841888051539858,0.860277378902604,0.874915819654034,0.882930947078335
