"","fao_id","Area","subregion","1989","1992","1995","1998","2001","2004","2007","2010","2013"
"1",1,"Armenia","Western Asia",0.406683461181715,0.355594344170354,0.379262658006826,0.467101003805926,0.419975391826256,0.494736566067924,0.615098091346664,0.672285131649669,0.671491371104358
"2",2,"Afghanistan","Southern Asia",0.394225134603804,0.471848361640188,0.458240725577198,0.405781895584967,0.34493252976399,0.33868222419278,0.283356886767804,0.249576754705714,0.27695569951133
"3",3,"Albania","Southern Europe",0.478174174384075,0.441820672645653,0.446525312197376,0.485867792047494,0.540011870822986,0.600722233793029,0.675007775970243,0.729253837380753,0.732839567088522
"4",4,"Algeria","Northern Africa",0.475070448896898,0.50402199624718,0.514195019066,0.483204611544264,0.507643138472807,0.562033234042757,0.595925965039848,0.609637948846491,0.653117377536172
"5",7,"Angola","Middle Africa",0.805256592605989,0.799026570575845,0.693107132714102,0.696843437151477,0.685986851534413,0.740778846982928,0.76288569728596,0.794718259987863,0.804843281976229
"6",8,"Antigua and Barbuda","Caribbean",0.514989893566302,0.533247024006794,0.485188051680891,0.497291041463402,0.550446183716196,0.553850179907193,0.632340235147938,0.603099013071531,0.6379893753179
"7",9,"Argentina","South America",0.716355359178245,0.714523597394479,0.743615898376657,0.74726639544746,0.759557611266313,0.718023368211273,0.719553825593755,0.722432048449134,0.729286594552718
"8",10,"Australia","Australia and New Zealand",0.932338213012711,0.943993028485873,0.929884110151336,0.930292967299847,0.957217020000693,0.966343332813383,0.975797311039619,0.961858698125211,0.972276641938335
"9",11,"Austria","Western Europe",0.944051154773907,0.95803129343926,0.956287436639494,0.922871198909927,0.931722062188545,0.944373840168001,0.952937530050357,0.972342693880888,0.979569534227753
"10",12,"Bahamas","Caribbean",0.869564770708355,0.82808392252334,0.8316351044048,0.865399938669141,0.932725848616344,0.88362441097823,0.902774057188976,0.942380505315786,0.960034305878411
"11",14,"Barbados","Caribbean",0.859808793105414,0.854311156264162,0.865939683821928,0.842009753878759,0.813281733620591,0.813677541708874,0.837992183068609,0.842611902216646,0.822566258501935
"12",16,"Bangladesh","Southern Asia",0.12566520428013,0.0810082440347345,0.0912072337333713,0.139051944403327,0.110936618857123,0.0984156971826921,0.152611627249938,0.169686669849398,0.183904129157323
"13",17,"Bermuda","Northern America",0.703643620851009,0.735094652540723,0.733481778943782,0.689162528763093,0.638801421300011,0.596199925905588,0.601539775390878,0.597658044601814,0.689884260440153
"14",19,"Bolivia (Plurinational State of)","South America",0.862363189765783,0.843150477684469,0.831432018266275,0.870721334260713,0.850979280297618,0.848881256287123,0.822635528891781,0.820634650296958,0.844066833067874
"15",20,"Botswana","Southern Africa",0.746008847137855,0.846944743914467,0.811584946645236,0.842445811677678,0.85300766721827,0.851206741897711,0.818098282465142,0.853904083482837,0.860243637499569
"16",21,"Brazil","South America",0.7998342275831,0.811508958250361,0.82079552219074,0.84215175822398,0.869087688467986,0.873344179639522,0.883902059634314,0.90356936071284,0.912517603689493
"17",23,"Belize","Central America",0.739954262808958,0.737923583759978,0.761307937183663,0.730268919101795,0.782506582347765,0.837506932643203,0.808952193501968,0.813112495420597,0.816705879219105
"18",25,"Solomon Islands","Melanesia",0.649468661397696,0.576221659808371,0.571507284502791,0.565484328564726,0.575509030868202,0.596880133372815,0.613853591884479,0.622245633358023,0.619651994311249
"19",26,"Brunei Darussalam","South-Eastern Asia",0.770023943521868,0.739860243743176,0.765196633782886,0.787577188221574,0.744102148227902,0.791810685341979,0.784943541499647,0.796157955334809,0.790955420648531
"20",27,"Bulgaria","Eastern Europe",0.644929649175702,0.624756555886237,0.626449254457625,0.639202190080794,0.663255906157723,0.680632690763959,0.708398486297116,0.735249203409525,0.734006996889185
"21",28,"Myanmar","South-Eastern Asia",0.397733051142683,0.309715360251779,0.313052699668648,0.34949808061997,0.394659730651751,0.462246872981381,0.558099292520605,0.647605955202844,0.663669842234166
"22",32,"Cameroon","Middle Africa",0.962617719720932,0.929323331439193,0.933820649445071,0.935725240085757,0.955197385669121,0.975454656682768,0.971111050474039,0.976168295623677,0.982825114961301
"23",33,"Canada","Northern America",0.926114860571562,0.936982134433606,0.920409586551223,0.942906521385738,0.958806305663474,0.958701162358902,0.964432779836967,0.98469349324054,1
"24",35,"Cabo Verde","Western Africa",0.660578553546041,0.693903304670186,0.767994137525541,0.793312403406505,0.785311125552315,0.799402722124136,0.794492707345048,0.823036752795874,0.835179807922532
"25",37,"Central African Republic","Middle Africa",0.846684390297268,0.858832555781198,0.864728114013023,0.853012728876849,0.872700300926011,0.879672946584776,0.875533432779842,0.878174305573884,0.867985257004468
"26",38,"Sri Lanka","Southern Asia",0.49511458408283,0.506828713715048,0.533703463748478,0.539451552050212,0.545848696140391,0.541477984427933,0.517680589412471,0.526500715104433,0.537010585844646
"27",39,"Chad","Middle Africa",0.824667679215864,0.834576575729686,0.810637525027206,0.837177318884789,0.815293986766217,0.819821165977792,0.811543450880815,0.789187525628582,0.774419926634052
"28",40,"Chile","South America",0.599046877066307,0.627121877239191,0.665677641742375,0.698526001018901,0.705584232674541,0.733924891081131,0.742199604521294,0.750724967562657,0.76323421725494
"29",41,"China, mainland","Eastern Asia",0.562076715783346,0.585380245801057,0.63102336419814,0.666679117588652,0.695645672565803,0.726676886498387,0.753728244046135,0.779429139976324,0.799923852815219
"30",44,"Colombia","South America",0.866799773594417,0.882115488533088,0.907496836867498,0.913937539787105,0.91309181901545,0.91370284660733,0.930254839859377,0.93957893595704,0.948029307575003
