,CountryCode,Year,DES,NetImp,DEP,SDP,TD
1,1,1961,3226.534864,-125.0550228,3992.210813,1.237305959,-0.038758305
2,1,1962,3293.429997,-207.5513033,3837.220918,1.165113854,-0.063019801
3,1,1963,3342.302683,-111.6344415,2782.009722,0.83236319,-0.033400458
4,1,1964,3326.496637,235.311116,3945.441921,1.186065207,0.07073842
5,1,1965,3354.197408,135.8836578,2701.278029,0.80534259,0.040511527
6,1,1966,3349.556129,119.6519764,4194.872879,1.252366797,0.035721741
7,1,1967,3369.916224,-153.7684863,3449.392399,1.023584021,-0.045629765
8,1,1968,3425.171679,-207.0285285,3816.994879,1.1143952,-0.060443256
9,1,1969,3422.054687,-299.3496454,3038.154381,0.887815847,-0.087476581
10,1,1970,3483.946776,-79.7105263,3567.17905,1.023890225,-0.022879375
11,1,1971,3465.919128,-176.6893049,3569.910706,1.03000404,-0.050979062
12,1,1972,3430.014647,415.0911895,2613.893686,0.762064876,0.121017323
13,1,1973,3482.578753,712.4315046,4046.562594,1.161944318,0.204570106
14,1,1974,3502.783354,35.37492175,3243.38594,0.925945345,0.010099089
15,1,1975,3456.04535,518.0438724,2112.21685,0.611165837,0.149894987
16,1,1976,3516.829936,815.4796727,3414.3633,0.970863921,0.231879189
17,1,1977,3472.645658,486.0440171,2354.955287,0.678144423,0.139963608
18,1,1978,3500.470028,861.3029079,3664.704153,1.046917735,0.246053502
19,1,1979,3505.245787,987.8702532,2005.694903,0.572198078,0.281826244
20,1,1980,3492.647836,1185.40288,2022.491041,0.57907099,0.339399486
21,1,1981,3465.240456,1604.577922,1294.164622,0.373470366,0.463049518
22,1,1982,3490.161033,1587.140672,2177.874951,0.624004145,0.454747118
23,1,1983,3504.639213,1275.435366,2425.056016,0.691955967,0.363927722
24,1,1984,3507.342765,1553.649837,1873.14647,0.534064275,0.442970631
25,1,1985,3507.536168,1615.577711,2017.312753,0.575136693,0.460601868
26,1,1986,3485.090159,1067.285153,2306.209495,0.661735964,0.306243197
27,1,1987,3529.677415,1185.932,2304.654523,0.652936303,0.335988777
28,1,1988,3530.479631,1257.658517,2096.939507,0.593953153,0.356228798
29,1,1989,3482.705295,1442.493916,2318.815421,0.665808682,0.414187763
30,1,1990,3502.400516,1152.445502,2429.563235,0.693685152,0.329044464
31,1,1991,3146.387321,1286.111213,1419.776652,0.451240266,0.408758071
32,1,1992,2186.061183,1365.6437,820.9478246,0.375537442,0.624705159
33,1,1993,2092.594061,1404.307419,791.5244245,0.378250345,0.671084491
34,1,1994,2165.011352,1315.75461,755.6782205,0.349041228,0.607735663
35,1,1995,2247.873365,1483.886584,633.4013108,0.281778022,0.660129083
36,1,1996,2327.499635,1746.731003,757.5696776,0.325486486,0.750475307
37,1,1997,2328.868039,1522.988917,704.4738797,0.302496263,0.653961019
38,1,1998,2314.222258,1688.166008,853.2271401,0.368688503,0.729474449
39,1,1999,2285.982415,1280.891934,738.648831,0.323120959,0.560324492
40,1,2000,2226.63036,1689.005154,532.4372658,0.239122432,0.758547617
41,1,2001,2233.997056,1514.021054,858.6108728,0.384338408,0.677718464
42,1,2002,2249.641711,1669.000964,941.2911276,0.418418241,0.741896345
43,1,2003,2416.680807,1558.951338,671.4513327,0.277840305,0.645079538
44,1,2004,2558.77388,1834.732687,787.4037773,0.307726987,0.717035882
45,1,2005,2680.686239,1809.01997,1011.557264,0.377350116,0.674834654
46,1,2006,2784.532877,1663.600631,743.3171785,0.266945018,0.597443343
47,1,2007,2798.701145,2563.393508,842.5517563,0.301050992,0.915922557
48,1,2008,2933.041464,2126.314655,823.1205984,0.280637219,0.724952129
49,1,2009,2883.853357,2069.628849,903.352559,0.31324497,0.717660918
50,1,2010,2821.945525,2173.225997,696.5218575,0.246823283,0.770116212
51,1,2011,2862.590888,2210.053222,905.1608823,0.316203369,0.772046481
52,1,2012,2939.508153,2327.091578,1148.305869,0.390645581,0.791660188
53,1,2013,2977.588268,2047.733021,1212.817525,0.407315389,0.687715304
54,2,1961,2821.847618,46.32753375,2780.417351,0.985318035,0.016417447
55,2,1962,2749.397486,6.138017117,2744.255017,0.998129601,0.002232495
56,2,1963,2542.951084,53.61769735,2476.313044,0.973794998,0.021084832
57,2,1964,2791.180811,110.4151327,2682.598224,0.961097975,0.039558574
58,2,1965,2800.359057,122.5578143,2693.888336,0.961979618,0.043765036
59,2,1966,2592.123601,162.5353041,2481.859704,0.957461945,0.062703532
60,2,1967,2825.14224,167.9155287,2665.004507,0.943316931,0.059436133
61,2,1968,2776.067644,39.13689907,2692.127772,0.969763031,0.014097963
62,2,1969,2798.183453,84.94193721,2709.971008,0.968475103,0.0303561
63,2,1970,2414.518922,116.6601863,2292.830628,0.949601433,0.04831612
64,2,1971,2401.844207,363.5084093,2043.059395,0.850621114,0.15134554
65,2,1972,2549.408221,141.2563668,2403.108231,0.942614137,0.055407512
66,2,1973,2614.280837,32.39211847,2584.031993,0.988429382,0.012390451
67,2,1974,2609.203024,24.94009332,2584.816367,0.9906536,0.00955851
68,2,1975,2649.302571,47.72331592,2610.333525,0.985290829,0.018013539
69,2,1976,2716.474343,22.01882878,2676.438874,0.985261974,0.008105664
70,2,1977,2400.006109,47.94383106,2337.758169,0.974063425,0.019976545
71,2,1978,2524.990239,65.72936119,2442.737906,0.967424693,0.026031531
72,2,1979,2524.798277,178.9205919,2359.405461,0.934492661,0.070865302
73,2,1980,2363.23941,67.62117718,2273.296518,0.961940846,0.028613765
74,2,1981,2366.75919,160.1692161,2211.313851,0.934321438,0.067674488
75,2,1982,2358.500962,196.6108913,2214.51861,0.938951752,0.08336265
76,2,1983,2380.474249,116.3272175,2225.79116,0.935020054,0.048867245
77,2,1984,2304.323249,117.7534434,2180.060287,0.946073989,0.051101096
78,2,1985,2243.992756,101.7415803,2108.495319,0.939617703,0.045339532
79,2,1986,2195.76789,249.4213315,1988.933929,0.905803359,0.113591848
80,2,1987,2466.601887,244.979965,2202.071621,0.892755184,0.09931881
81,2,1988,2230.210783,240.7775777,1968.764555,0.88277062,0.107961803
82,2,1989,2179.758093,352.9945324,1853.865084,0.850491204,0.161942068
83,2,1990,2048.205593,317.7499403,1756.687829,0.85767163,0.155135764
84,2,1991,1831.467088,129.1518891,1693.206455,0.924508262,0.070518269
85,2,1992,1727.415213,182.0253343,1453.485403,0.841422139,0.105374396
86,2,1993,1769.281012,154.4947575,1571.489799,0.888208141,0.087320644
87,2,1994,1713.204391,97.45404596,1574.019497,0.918757567,0.056884074
88,2,1995,1763.613037,205.9672958,1559.743849,0.884402539,0.116787125
89,2,1996,1758.661284,154.2042814,1559.26181,0.886618603,0.087682763
90,2,1997,1785.236889,145.220049,1672.876409,0.937061305,0.081344974
91,2,1998,1812.7296,124.5837512,1711.771174,0.944305854,0.068727157
92,2,1999,1759.113859,210.3324258,1475.035682,0.838510637,0.119567261
93,2,2000,1695.364057,550.6097699,933.9545713,0.550887326,0.324773766
94,2,2001,1633.407098,662.0719879,900.6971369,0.551422323,0.405331891
95,2,2002,1707.44167,566.336324,1357.52612,0.795064419,0.33168707
96,2,2003,1754.698189,477.3089373,1376.228065,0.784310415,0.272017684
97,2,2004,1810.808108,569.6283078,1003.862919,0.554372887,0.314571326
98,2,2005,1794.551795,747.4524499,1313.903439,0.73216245,0.416512052
99,2,2006,1806.904867,758.895384,1002.907872,0.555041878,0.419997421
100,2,2007,1876.246101,708.930063,1300.926614,0.693366725,0.377844923
101,2,2008,1870.910977,841.3491309,892.589178,0.477088001,0.449700248
102,2,2009,1905.451312,771.836644,1493.380773,0.783741239,0.405067629
103,2,2010,1920.116451,726.5303031,1255.564123,0.653899987,0.37837825
104,2,2011,1908.969164,871.528525,936.2799978,0.490463657,0.456544056
105,2,2012,1889.838192,903.3307221,1122.394865,0.593910563,0.477993685
106,2,2013,1861.752975,837.039747,1115.692781,0.599270041,0.449597642
107,3,1961,2189.057323,1083.135294,1353.384237,0.618249793,0.494795309
108,3,1962,2211.241307,688.1331407,1382.769305,0.625336231,0.311197669
109,3,1963,2123.834666,645.4191449,1256.495481,0.591616429,0.303893309
110,3,1964,2243.56803,656.8134488,1601.900909,0.71399703,0.29275397
111,3,1965,2220.876188,760.0384117,1411.558895,0.635586488,0.342224576
112,3,1966,2222.957665,624.3820639,1644.194093,0.739642558,0.280878972
113,3,1967,2232.784318,474.9445184,1820.370328,0.815291613,0.212714016
114,3,1968,2315.537835,509.2554161,1777.16127,0.767493946,0.219929646
115,3,1969,2381.245134,425.5084795,1957.372699,0.821995464,0.17869159
116,3,1970,2411.832426,414.5220066,1945.06871,0.806469259,0.171870152
117,3,1971,2355.206142,439.3540253,1976.269575,0.839106836,0.18654589
118,3,1972,2389.778989,410.5520354,2016.2794,0.843709569,0.171794981
119,3,1973,2442.227642,413.9224488,2127.071643,0.870955519,0.169485613
120,3,1974,2512.159481,349.7143581,2166.372631,0.862354738,0.139208661
121,3,1975,2523.470175,372.1233448,2018.415015,0.799856894,0.147464927
122,3,1976,2719.364554,333.1382887,2540.260813,0.93413765,0.122505932
123,3,1977,2829.607818,162.2351049,2667.372713,0.942665162,0.057334838
124,3,1978,2741.174603,162.5774326,2582.251309,0.942023652,0.059309404
125,3,1979,2671.929035,187.5450706,2602.446227,0.973995264,0.070190888
126,3,1980,2669.193071,127.76412,2446.212139,0.916461295,0.047866196
127,3,1981,2755.465081,274.0267554,2372.470047,0.861005303,0.099448459
128,3,1982,2747.866435,291.3697206,2496.211768,0.908418159,0.106034892
129,3,1983,2904.29488,273.3840901,2780.437654,0.957353771,0.094130969
130,3,1984,2835.354861,260.5526267,2594.460494,0.915039077,0.091894186
131,3,1985,2679.969016,377.9946286,2344.947228,0.874990425,0.141044402
132,3,1986,2817.310829,413.0858045,2345.046454,0.832370511,0.14662415
133,3,1987,2619.922209,378.7287546,2311.674235,0.882344608,0.144557252
134,3,1988,2717.422858,498.2438291,2196.868158,0.808438095,0.1833516
135,3,1989,2707.682547,552.437641,2264.307903,0.836253092,0.204026001
136,3,1990,2713.829086,818.1796657,2139.939562,0.788531442,0.301485333
137,3,1991,2746.344679,1079.379182,1219.9287,0.444200872,0.393023931
138,3,1992,2845.462287,1737.671132,1099.822008,0.386517865,0.610681484
139,3,1993,2992.382515,2229.803068,1475.946306,0.493234504,0.74515977
140,3,1994,3392.713875,1473.694509,1679.438765,0.495013381,0.434370408
141,3,1995,3472.625977,929.6557516,1778.187459,0.512058445,0.267709727
142,3,1996,3060.30629,2351.884854,1315.496025,0.429857635,0.768512897
143,3,1997,2941.494092,1205.260363,1485.0989,0.504879103,0.409744274
144,3,1998,2905.36997,1399.371641,1440.817068,0.495915179,0.481650067
145,3,1999,2957.138809,1750.310825,1048.416545,0.354537481,0.59189336
146,3,2000,2871.998807,1783.91489,1113.581047,0.387737294,0.62114054
147,3,2001,2931.840241,1770.46298,1076.963698,0.367333691,0.603874302
148,3,2002,3004.712957,2034.201694,1077.051899,0.358454173,0.677003668
149,3,2003,2885.653398,1997.146121,925.0694568,0.320575388,0.692094942
150,3,2004,2897.355837,2213.847741,659.4542614,0.227605547,0.764092457
151,3,2005,2974.989454,2091.273637,877.339327,0.294905021,0.702951613
152,3,2006,2977.006432,2209.156475,763.1686832,0.256354395,0.742073128
153,3,2007,3001.338186,2168.577142,832.2745405,0.277301153,0.722536751
154,3,2008,3100.79992,2133.637813,1033.684071,0.333360454,0.688092708
155,3,2009,3173.800182,1983.927986,1139.70385,0.359097544,0.625095429
156,3,2010,3276.041957,2007.403188,1249.594595,0.381434246,0.612752588
157,3,2011,3340.502928,1991.020698,1363.082552,0.408047106,0.596024234
158,3,2012,3417.216002,2004.133248,1471.33212,0.430564565,0.58648129
159,3,2013,3440.752504,1956.94652,1559.340977,0.453197658,0.568755386
160,4,1961,1627.620884,472.6565319,930.7769621,0.571863492,0.290397191
161,4,1962,1575.309,372.3461393,1794.200301,1.138951343,0.236363875
162,4,1963,1535.874552,264.0833261,1727.032705,1.124462087,0.171943292
163,4,1964,1546.326468,198.3972201,1172.493172,0.758244263,0.128302286
164,4,1965,1594.608476,274.9060332,1322.035888,0.829066136,0.172397198
165,4,1966,1569.597975,608.0474294,604.1196464,0.384888141,0.387390554
166,4,1967,1643.972489,708.2644061,1092.199316,0.664365932,0.430824975
167,4,1968,1705.210055,624.5272115,1346.752188,0.78978668,0.366246498
168,4,1969,1701.944664,323.2305306,1177.048632,0.691590424,0.189918355
169,4,1970,1672.550676,277.1322457,1216.409104,0.727277877,0.165694379
170,4,1971,1717.814129,668.6427811,1052.690712,0.612808274,0.389240471
171,4,1972,1846.239159,956.9996028,1225.796599,0.663942476,0.518350831
172,4,1973,1848.24574,620.6965167,866.4946999,0.468820072,0.335830081
173,4,1974,1981.557305,1246.986385,812.3164641,0.409938417,0.629296151
174,4,1975,2055.35029,1353.25612,1273.82087,0.619758528,0.658406563
175,4,1976,2047.924643,1312.704121,1011.159466,0.493748376,0.640992395
176,4,1977,2200.669786,1537.02305,451.3874139,0.205113651,0.698434204
177,4,1978,2342.760624,1951.198111,546.8915611,0.233438942,0.832862774
178,4,1979,2451.871125,1958.740589,535.3166694,0.218329856,0.798875833
179,4,1980,2564.63844,2140.318952,829.9660761,0.323619136,0.834549977
180,4,1981,2593.173255,1912.291507,548.3843365,0.211472309,0.73743299
181,4,1982,2585.333014,2331.252443,256.9019823,0.09936901,0.901722304
182,4,1983,2577.638387,2336.312628,211.5638163,0.082076608,0.906377186
183,4,1984,2524.369714,2284.32408,154.7650034,0.061308374,0.904908686
184,4,1985,2642.285665,2762.215962,527.1303623,0.19949787,1.045388846
185,4,1986,2668.441519,2389.255743,327.893116,0.122878135,0.895374969
186,4,1987,2688.018853,2193.385633,281.4460622,0.104703902,0.815985956
187,4,1988,2746.390955,2618.879198,-29.34986991,-0.010686705,0.953571156
188,4,1989,2811.580807,3614.174723,-51.25592488,-0.018230287,1.285460021
189,4,1990,2815.000116,2325.180388,76.91242424,0.027322352,0.825996552
190,4,1991,2790.12798,2205.622335,765.577839,0.274388073,0.790509378
191,4,1992,2916.096478,2217.437891,720.6898635,0.247141982,0.760413075
192,4,1993,2935.697185,2453.199459,220.0705519,0.074963642,0.835644586
193,4,1994,2823.078003,2851.288528,-9.679509765,-0.003428708,1.009992825
194,4,1995,2848.408165,2513.630424,411.8739472,0.144597938,0.88246848
195,4,1996,2836.409931,1758.935416,1142.637909,0.402846534,0.620127365
196,4,1997,2784.832827,2225.836152,89.95771855,0.032302736,0.799271012
197,4,1998,2852.32489,2230.031959,530.7396118,0.186072636,0.781829576
198,4,1999,2902.491629,2794.183133,234.0552144,0.080639411,0.962684304
199,4,2000,2868.326703,2663.242305,46.22815632,0.016116768,0.928500335
200,4,2001,2946.887631,2554.389466,347.7217746,0.117996279,0.866809253
201,4,2002,2989.263561,3046.914134,136.1354907,0.045541481,1.019285878
202,4,2003,3030.575303,2600.851814,640.8008288,0.211445275,0.858203989
203,4,2004,3047.692794,2658.629183,576.113372,0.189032626,0.872341592
204,4,2005,3026.569856,2801.456507,499.6229927,0.165078956,0.925620964
205,4,2006,3109.86415,2680.204054,613.6412601,0.197320922,0.861839593
206,4,2007,3109.594634,2711.661715,489.7019651,0.157480965,0.872030613
207,4,2008,3125.606963,3009.520229,154.31395,0.049370875,0.962859459
208,4,2009,3191.682786,2776.33605,864.025762,0.270711665,0.86986591
209,4,2010,3228.827939,2662.979621,492.0418475,0.152390235,0.82475117
210,4,2011,3306.60789,3433.387214,209.3742801,0.06331996,1.038341203
211,4,2012,3357.29285,3164.181676,396.5285795,0.118109619,0.942480093
212,4,2013,3380.253821,3224.569364,382.318283,0.113103425,0.953942969
213,7,1961,1566.915134,-513.8727076,2016.197105,1.286730252,-0.327951844
214,7,1962,1565.478421,-499.5654712,2070.038571,1.322304123,-0.319113611
215,7,1963,1618.246577,-325.3316479,1985.592304,1.22700232,-0.201039602
216,7,1964,1609.9937,-431.1257901,2086.614916,1.296039181,-0.267781042
217,7,1965,1624.641923,-388.9176448,2053.701717,1.264094991,-0.239386685
218,7,1966,1633.536104,-337.6027091,2001.112318,1.225018726,-0.206669879
219,7,1967,1656.634773,-383.3779782,1994.703518,1.20406957,-0.231419734
220,7,1968,1587.614547,-401.86492,1963.369671,1.236679063,-0.253124992
221,7,1969,1686.564711,-446.9891284,2145.986476,1.272400912,-0.265029338
222,7,1970,1706.76396,-359.6411957,2059.982314,1.206952081,-0.210715251
223,7,1971,1745.351941,-218.4191984,1977.336639,1.132915713,-0.125143355
224,7,1972,1707.967579,-304.8252375,2034.195992,1.191003867,-0.178472496
225,7,1973,1669.307372,-292.9201789,1962.887007,1.17586913,-0.175474082
226,7,1974,1629.009466,-89.67945768,1732.973707,1.063820526,-0.055051526
227,7,1975,1608.156478,101.2616679,1584.073091,0.985024227,0.062967547
228,7,1976,1628.94066,171.2104336,1493.568048,0.916895308,0.105105384
229,7,1977,1685.708812,392.0280054,1262.881848,0.749169631,0.232559741
230,7,1978,1723.530701,709.4684439,1219.691437,0.70767027,0.411636673
231,7,1979,1691.477366,693.6555942,1065.894012,0.630155646,0.410088605
232,7,1980,1671.450488,634.1106752,1079.805337,0.64602891,0.379377481
233,7,1981,1615.123024,614.3610091,938.6434701,0.581159117,0.380380318
234,7,1982,1491.324966,500.9445435,907.6366903,0.608610941,0.335905691
235,7,1983,1468.311957,471.3535401,902.5129426,0.614660214,0.3210173
236,7,1984,1419.957559,585.6892157,884.9811808,0.623244811,0.412469522
237,7,1985,1440.804504,524.4140765,867.7173834,0.602245052,0.363973096
238,7,1986,1382.253727,361.7378901,900.3285531,0.651348255,0.261701512
239,7,1987,1373.14375,435.2397263,913.9951801,0.665622358,0.316965887
240,7,1988,1347.963723,468.2344165,881.5256982,0.653968414,0.347364257
241,7,1989,1325.584872,514.4112593,838.0218182,0.63219024,0.388063616
242,7,1990,1379.697949,549.7659472,817.751934,0.592703595,0.398468337
243,7,1991,1352.334123,497.9894952,893.3878473,0.660626566,0.36824442
244,7,1992,1360.755279,494.5353897,912.8607333,0.67084857,0.363427133
245,7,1993,1306.755205,406.3532437,845.6111664,0.647107555,0.310963555
246,7,1994,1370.605238,436.8034818,960.7036615,0.70093389,0.318693866
247,7,1995,1400.527414,464.0135252,934.20843,0.667040445,0.331313418
248,7,1996,1457.797038,534.5515208,1009.479647,0.692469268,0.366684461
249,7,1997,1463.201733,446.0847366,925.5414681,0.632545361,0.304868923
250,7,1998,1505.83164,457.4200588,1102.441538,0.732114739,0.303765738
251,7,1999,1536.069867,455.6269997,992.3858216,0.646055132,0.296618669
252,7,2000,1525.708903,573.52968,950.0508473,0.6226947,0.375910292
253,7,2001,1576.635371,616.9317541,982.3686095,0.623079139,0.391296406
254,7,2002,1650.999781,805.443718,1017.095199,0.616048052,0.487852105
255,7,2003,1721.98064,817.1111932,1037.472728,0.602488033,0.474518223
256,7,2004,1757.473695,926.0372991,898.4339853,0.511207643,0.526913889
257,7,2005,1795.82665,924.8548223,1008.989394,0.561852333,0.515002282
258,7,2006,1832.008051,956.5077591,904.5261572,0.493734816,0.522108928
259,7,2007,1875.382885,918.7156409,972.5961775,0.518612058,0.489881639
260,7,2008,1928.151361,1022.697922,956.1629656,0.495896217,0.53040334
261,7,2009,1968.510032,862.3826012,1348.302601,0.684935601,0.438089005
262,7,2010,1998.525255,866.2990194,1402.862521,0.701948858,0.433469138
263,7,2011,2045.164909,1008.409069,1440.244341,0.704219173,0.493069808
264,7,2012,2017.772328,1032.769376,738.5381535,0.366016593,0.511836425
265,7,2013,2086.21719,1392.113092,1124.758746,0.539137896,0.667290587
266,8,1961,5775.535143,-1873.100835,7648.635977,1.324316412,-0.324316412
267,8,1962,5872.536104,-1389.98833,7489.988262,1.275426516,-0.236693024
268,8,1963,6679.910937,-2921.229704,9392.53604,1.406087017,-0.437315667
269,8,1964,5658.833825,-1508.965971,7210.526978,1.274207231,-0.266656703
270,8,1965,4531.194332,194.0246581,4708.82637,1.039202035,0.042819761
271,8,1966,3443.978872,424.8979306,2789.335407,0.809916527,0.12337414
272,8,1967,2713.608633,970.83991,1745.980543,0.64341649,0.357767107
273,8,1968,2135.600972,1524.096883,473.3294126,0.221637571,0.713661823
274,8,1969,2612.095934,1349.167975,1398.756397,0.53549197,0.516507819
275,8,1970,2802.752743,1282.838677,1488.628571,0.531130894,0.457706688
276,8,1971,3742.087801,190.7375861,3483.465951,0.930888353,0.050970901
277,8,1972,1903.644353,1735.577978,159.3396513,0.083702426,0.911713354
278,8,1973,1803.501606,1549.033284,253.5543839,0.140590052,0.858903191
279,8,1974,1742.877427,1564.132513,198.6492571,0.113977755,0.897442636
280,8,1975,1778.866216,1582.816438,147.2544351,0.082779938,0.889789476
281,8,1976,1724.667898,1625.46741,128.653838,0.074596297,0.942481397
282,8,1977,1662.955535,1603.261056,100.4650198,0.060413533,0.964103382
283,8,1978,1603.867085,1382.841521,213.4571007,0.133089021,0.862192094
284,8,1979,1686.115721,1469.331051,128.3952603,0.076148546,0.871429543
285,8,1980,1873.598011,1730.562734,143.0352771,0.076342565,0.923657435
286,8,1981,1958.636824,1777.219281,181.4175428,0.092624391,0.907375609
287,8,1982,1880.929302,1687.219637,193.709665,0.102986149,0.897013851
288,8,1983,1909.882307,1781.782149,128.1001578,0.067072278,0.932927722
289,8,1984,2116.012392,2212.077486,0.613632388,0.000289995,1.045399117
290,8,1985,2063.760095,1839.449823,191.0256691,0.092561955,0.891309909
291,8,1986,2083.526775,1840.975451,193.714081,0.092974126,0.883586174
292,8,1987,2099.017634,1831.265516,252.762769,0.120419555,0.872439319
293,8,1988,2221.515339,1953.155707,269.8549559,0.121473371,0.879199739
294,8,1989,2290.350782,2205.432896,105.0882043,0.045883017,0.962923633
295,8,1990,2275.949474,2286.76122,60.3247106,0.026505294,1.004750433
296,8,1991,2297.825855,2208.010945,137.3704183,0.05978278,0.960913091
297,8,1992,2312.309391,2162.799972,174.746466,0.075572268,0.935341949
298,8,1993,2168.21508,1925.140512,190.4074813,0.087817617,0.887891856
299,8,1994,2089.129647,1915.025776,227.9047951,0.109090786,0.916662008
300,8,1995,2019.339918,1871.723884,135.2580032,0.066981295,0.926898868
301,8,1996,2017.940937,1954.800883,84.33337855,0.041791797,0.968710653
302,8,1997,2011.121542,1997.133496,124.6841668,0.06199733,0.993044654
303,8,1998,1996.982869,2047.358312,98.43191569,0.049290316,1.025225776
304,8,1999,2006.64146,1981.172457,118.4467635,0.059027368,0.987307646
305,8,2000,2009.243999,1850.532261,141.7523388,0.070550087,0.921009227
306,8,2001,1942.114354,1471.087644,290.5904117,0.149625799,0.757467057
307,8,2002,1924.045147,1673.295096,275.2060171,0.143035114,0.869675589
308,8,2003,1921.905952,1786.092099,244.9596515,0.127456628,0.929333768
309,8,2004,1940.663428,1643.38084,97.95425774,0.050474624,0.846813938
310,8,2005,2146.188457,3473.88758,-648.0494531,-0.301953657,1.618631191
311,8,2006,2113.490544,2601.588872,-224.9344236,-0.10642793,1.230944174
312,8,2007,2179.285846,2428.490451,-138.6564761,-0.063624731,1.1143515
313,8,2008,2162.895957,2284.325408,-124.2299178,-0.057436844,1.056142068
314,8,2009,2111.749122,2142.810241,-146.0888302,-0.069179065,1.014708716
315,8,2010,2102.338191,2135.281531,-96.9149036,-0.046098627,1.015669858
316,8,2011,2127.02596,3079.643654,-325.5223131,-0.153041063,1.447863689
317,8,2012,2129.718267,2791.24688,-912.1661847,-0.428303686,1.310617898
318,8,2013,2173.478016,2901.875547,-264.7881527,-0.121826929,1.335129928
319,9,1961,3084.88955,-2037.514956,5689.312596,1.844251635,-0.660482303
320,9,1962,3069.09701,-3284.831304,6141.44823,2.001060315,-1.070292432
321,9,1963,3024.377477,-2669.188415,7376.066196,2.438870893,-0.88255796
322,9,1964,3067.048228,-3690.682302,8154.955314,2.658893733,-1.203333638
323,9,1965,3172.438359,-4233.888145,5977.142996,1.884084833,-1.334584842
324,9,1966,3131.141677,-4198.313065,6649.414042,2.123638829,-1.340825008
325,9,1967,3204.459799,-3339.352971,7431.01434,2.318960076,-1.042095448
326,9,1968,3254.986147,-2818.459787,5926.009936,1.820594518,-0.865889948
327,9,1969,3289.507326,-3444.607237,6720.019945,2.042865171,-1.047149891
328,9,1970,3318.996206,-4165.768919,7140.194287,2.151311374,-1.25512916
329,9,1971,3164.3018,-3840.334324,7292.707885,2.304681521,-1.213643504
330,9,1972,3052.01676,-2349.954415,6072.484482,1.989662888,-0.769967729
331,9,1973,3003.148494,-3730.867111,7549.559736,2.513881598,-1.242318559
332,9,1974,3186.215181,-4132.696581,7657.354256,2.403275931,-1.297055078
333,9,1975,3252.348069,-2915.424716,7143.244819,2.196334668,-0.896406121
334,9,1976,3180.971472,-3882.250686,8041.447141,2.527984678,-1.220460705
335,9,1977,3165.106748,-6253.894233,7802.273937,2.465090298,-1.975887302
336,9,1978,3221.641254,-5858.260447,9775.093509,3.034196777,-1.818408688
337,9,1979,3194.067806,-6387.151314,9529.721563,2.98356896,-1.999691836
338,9,1980,3207.774419,-4844.94398,7588.581239,2.365684193,-1.510375527
339,9,1981,3186.57206,-6946.39934,10294.17531,3.23048565,-2.179897147
340,9,1982,3056.910877,-5764.101378,10992.28536,3.595880221,-1.885596804
341,9,1983,2989.228358,-8046.714841,10411.60089,3.483039649,-2.691903688
342,9,1984,3026.090717,-7129.413131,10771.99975,3.559708136,-2.355981297
343,9,1985,3109.456578,-7973.228193,9875.027744,3.175804999,-2.564187019
344,9,1986,3026.367402,-6286.851941,9550.052606,3.155615739,-2.077359126
345,9,1987,3085.125894,-4394.236048,7827.422313,2.537148428,-1.424329573
346,9,1988,2995.833803,-5174.827208,8745.027485,2.919062959,-1.727341217
347,9,1989,2938.610692,-3646.820195,6523.415943,2.219897982,-1.241001472
348,9,1990,2889.165164,-5873.642771,8255.751976,2.857487027,-2.032989614
349,9,1991,2970.440959,-6414.002444,8829.050484,2.97230297,-2.159276193
350,9,1992,3025.463556,-6439.041099,8979.891866,2.968104458,-2.128282487
351,9,1993,3050.413488,-5487.616824,8124.448291,2.663392462,-1.798974744
352,9,1994,3093.350233,-5363.224757,8540.512972,2.76092661,-1.733791635
353,9,1995,3085.196885,-6738.281872,9206.062416,2.98394649,-2.184068675
354,9,1996,3081.362537,-5383.959642,10435.48308,3.386645667,-1.747265885
355,9,1997,3073.010088,-7854.62353,10980.81895,3.573310414,-2.556003172
356,9,1998,3099.352447,-9538.062083,12690.37321,4.094524073,-3.07743706
357,9,1999,3189.116792,-8859.497986,12411.13768,3.891716261,-2.778041245
358,9,2000,3091.903569,-9710.284522,12755.25134,4.125371655,-3.140552189
359,9,2001,3061.001286,-10014.12372,12884.47428,4.209235173,-3.271518951
360,9,2002,2812.253823,-9178.640621,12333.93926,4.385784512,-3.263802345
361,9,2003,2836.575696,-10025.41319,13616.61833,4.800371923,-3.53433656
362,9,2004,2855.556363,-9860.700686,12906.91739,4.519930884,-3.453162688
363,9,2005,2903.905628,-12296.76938,14297.08656,4.92339917,-4.234562328
364,9,2006,2907.586254,-11420.22239,13548.1411,4.659583556,-3.927732969
365,9,2007,2942.746552,-13193.81881,16311.44365,5.542931872,-4.483504976
366,9,2008,2967.783983,-12176.49228,15248.57609,5.138034364,-4.102890353
367,9,2009,2947.014615,-8598.401463,9691.359778,3.288534685,-2.917665022
368,9,2010,2961.754711,-12419.89821,16637.03816,5.617291028,-4.193425661
369,9,2011,2956.377414,-12473.07955,15759.13493,5.330555854,-4.219041686
370,9,2012,2993.146437,-12182.63433,12817.22982,4.282192698,-4.070176513
371,9,2013,3041.348362,-10877.15822,16214.1364,5.331232885,-3.576426285
372,10,1961,3104.183678,-5865.298092,8930.367033,2.876880996,-1.889481648
373,10,1962,3130.340501,-6932.002324,10469.93024,3.344661782,-2.214456326
